LV ActivePower (kW),wind speed ,wind direction 
1362.592041,8.101424217,57.44184875
1444.79895,8.282732964,55.09548187
1380.246948,8.092762947,54.25703812
1435.521973,8.372623444,57.04209137
1077.850952,7.407838821,58.54841995
799.8140259,6.790133953,62.29026031
705.8679199,6.64112711,65.43215179
563.8383789,6.172885895,64.16655731
403.9671021,5.517049789,66.85198975
546.2327271,5.931661129,64.37123108
406.4504089,5.360704899,71.6888504
624.7174072,6.421244144,71.95645905
1179.006958,7.777923107,69.22868347
1187.848022,7.863616943,72.48195648
983.2346802,6.969883919,76.24878693
1890.500977,9.472053528,71.68930054
1861.876953,9.289808273,70.97566986
1994.129028,9.633946419,71.74022675
1782.552002,9.243797302,68.00428009
1305.072021,8.102710724,69.69724274
1029.786987,7.463563919,69.23419952
1050.36499,7.539570808,71.32446289
1054.936035,7.576251984,71.99262238
1147.442993,7.745461941,69.94023132
1116.198975,7.770980835,62.90272903
1356.51001,8.170117378,61.66545105
1444.053955,8.197009087,63.90618896
1318.536987,8.016281128,70.99993896
1492.848999,8.351307869,69.03894806
1628.54895,8.868583679,66.29625702
1816.63501,9.17930603,67.13313293
1867.536987,9.346508026,65.1652298
2049.043945,9.471538544,62.77793884
1892.525024,9.346609116,66.23745728
2082.799072,9.622141838,61.76065063
1820.743042,9.049850464,59.46899033
1497.869019,8.526986122,57.75098038
1262.905029,7.920391083,57.92079926
1224.519043,7.930822849,52.48757935
1254.399048,8.052122116,51.67654037
1171.083008,7.890342236,49.71807861
1223.699951,7.857367992,48.24515915
1299.749023,8.021100044,43.39891815
1125.348022,7.65588522,44.14529037
884.6898193,7.05008316,42.01382065
955.6237793,7.25612402,42.21186066
1147.942017,7.626728058,38.4076004
1154.197021,7.612079144,29.61961937
1055.661987,7.571812153,35.51364136
915.4874268,7.145555019,33.70544815
960.3967285,7.285464764,37.00780869
1238.640991,7.884840965,36.11407089
1317.905029,7.957015038,36.21781158
1118.824951,7.490913868,35.65097046
836.2188721,7.020212173,37.850811
778.5579224,6.845970154,40.45460129
859.0521851,7.055658817,44.70909119
969.9404907,7.342201233,45.02164078
901.8673706,7.072823048,44.75120163
830.2769165,6.90920496,37.43706894
1017.54303,7.291901112,42.64377975
741.2263184,6.554276943,42.29222107
708.1699219,6.369791985,46.75912094
755.6146851,6.687603951,48.41125107
781.281311,6.484545231,38.89524078
826.9077759,6.792616844,45.62585831
639.0501709,6.140485764,55.3237381
687.5551147,6.113706112,43.84189987
535.4921265,5.880152225,44.38249969
776.3795166,6.533585072,33.73960114
834.7410278,6.622014999,32.59371185
650.9091797,6.131457806,37.24536896
787.617981,6.413197041,39.86645126
860.3131714,6.767718792,43.97098923
593.7813721,6.111499786,50.65536118
884.6016235,6.813681126,58.5159111
454.3774109,5.437852859,54.58657074
660.0916748,6.15798521,45.13356018
586.7581177,6.049908161,42.11360931
649.4180298,6.215415955,38.81002045
540.0463257,5.671738148,39.80200958
978.3175049,6.939670086,34.55321884
741.9255981,6.319867134,36.55651855
913.8983765,6.917738914,36.9296608
1020.69397,7.02487278,32.72354126
1177.496948,7.400228977,31.07593918
1022.406006,7.165987015,34.03290939
1418.873047,8.06872654,30.45763969
1138.082031,7.466476917,26.98986053
1773.139038,8.797242165,28.24151039
1380.449951,8.042709351,23.96869087
1547.530029,8.402860641,20.32361984
1318.359985,7.983032227,26.20088959
1286.05603,7.904684067,25.92439079
1039.838013,7.335002899,23.86552048
1312.965942,7.95603323,25.32302094
1413.541016,8.13171196,26.13113022
1514.270996,8.459313393,25.97184944
1244.515991,7.747188091,25.23184967
2038.607056,9.482889175,25.5682106
1162.301025,7.944093227,29.9200592
0,9.85953331,12.3025198
0,7.634412766,0
0,7.930507183,0
1242.092041,9.647204399,32.54639816
2589.782959,10.56153965,30.42019081
2881.668945,10.94598007,28.49629021
2501.238037,10.33469963,28.84489059
2408.388916,9.957526207,30.9252491
2637.952881,10.50677967,31.9740696
3084.361084,11.42543983,31.86096954
2991.240967,11.07903957,31.69996071
3010.218018,11.20259953,32.01496887
3365.879883,12.37370014,33.58076859
3208.407959,11.49542046,31.64398956
3497.564941,12.44711971,28.97401047
3473.522949,12.08922958,29.65011024
3325.643066,11.94042969,31.88559914
546.6793213,10.44777012,31.63168907
0,10.65606976,30.1875
0,10.08514023,30.3654995
0,10.46930027,30.69112968
0,10.62174034,28.62966919
0,10.3721199,36.81848907
0,10.26422977,34.75024033
0,10.89593029,33.34434891
1595.092041,13.6844101,36.57558823
3585.072998,13.8331604,34.67219162
3530.698975,13.05860043,32.70555115
3558.498047,12.92881966,35.83546066
3427.00708,12.19149971,34.03834152
3373.50293,11.96317959,35.90589142
3271.865967,12.04104996,37.01496887
3036.708008,11.2498703,39.97758865
2881.271973,10.75675011,40.78752899
3050.649902,10.89647007,41.44343185
3537.477051,13.32800961,45.50267029
3433.945068,12.19532967,40.7150116
3558.900879,12.86740971,42.11555862
3248.522949,11.49433041,42.22443008
1664.35498,10.31754971,47.48976135
0,8.358778,43.73575974
2458.569092,11.24847984,49.02906036
3479.196045,12.86165047,51.25067902
477.6086121,9.939340591,53.12482834
0,10.49787998,53.7274704
2817.968018,12.00741005,51.65431976
3242.629883,11.84679985,54.41873932
2840.111084,11.13591003,56.90103912
2388.322021,10.00137997,54.61227036
2558.071045,10.3608799,53.1817894
2222.391113,9.438445091,54.13486862
2580.26709,10.36538029,50.32773972
2771.0979,11.07271957,54.82513046
2362.918945,9.82135582,48.80828857
2406.149902,10.06280041,49.11772919
3027.068115,11.42428017,51.7262001
2522.322021,10.28195,49.89770126
2815.134033,10.98960018,52.43003082
2536.198975,10.31610012,51.28527832
2254.270996,9.922855377,52.11545944
2403.037109,10.20333004,51.26723099
2574.059082,10.53090954,53.74111176
2222.695068,9.774534225,48.23059082
1917.630981,9.158916473,55.32064056
2106.510986,9.488099098,53.36188889
1676.595947,8.44990921,43.86463928
2058.468018,9.22021389,46.30469131
2039.06604,9.263689041,45.3865509
1909.552979,9.035075188,43.12200928
2111.899902,9.593912125,44.72605133
1935.678955,9.182779312,45.99888992
1940.005005,9.156429291,45.05031967
2164.147949,9.344780922,33.72777939
1841.552002,8.896857262,38.77338028
2258.468994,9.440462112,38.34004974
2130.202881,9.307961464,37.39376831
2067.811035,8.92304039,37.27873993
2137.511963,9.188643456,44.25130844
1866.07605,8.818146706,45.61991882
2379.731934,9.786010742,36.17778015
1665.043945,8.358810425,41.9961586
1399.067017,7.840325832,45.53429031
1385.430054,7.817383766,46.57120895
1713.400024,8.540477753,45.52053833
1642.759033,8.348256111,49.72011185
1399.484009,7.776587009,48.47919083
1965.475952,9.012029648,48.50194931
1641.453979,8.451980591,49.46455002
1373.725952,7.984664917,55.76105118
1879.390015,8.685910225,44.13414001
1661.227051,8.146231651,42.90386963
1663.761963,7.962759018,43.22512054
1912.532959,8.814915657,38.60195923
1563.921997,8.171283722,49.31396103
1726.442017,8.73336792,52.7273407
1377.980957,7.929516792,57.37796021
1570.159058,8.313306808,38.50511932
1515.707031,8.184814453,49.30234909
1719.078979,8.436858177,48.71680832
1181.197021,7.363386154,54.62324905
1427.026978,7.725705147,34.08119965
1485.156982,8.002230644,45.06357956
1957.957031,8.875153542,35.90118027
1853.41394,8.754281998,30.20083046
2096.35791,9.124219894,31.24570084
1974.057983,9.221966743,32.76491165
1940.084961,8.848982811,29.53178024
1877.631958,8.966453552,33.58349991
1584.795044,8.30742836,35.54309082
1607.005005,8.418210983,34.94691086
1792.475952,8.67777729,31.91576004
1824.692993,8.754026413,32.03602982
1504.631958,8.233437538,32.07685089
1350.671997,7.862822056,31.5656395
1166.993042,7.648186207,30.89757919
1281.784058,7.644124985,23.83523941
1050.432007,7.199103832,32.96923065
785.3001709,6.625628948,38.13227081
926.6652222,6.992396832,30.36257935
1289.968018,7.729069233,32.65792084
796.1900024,6.773787975,39.61270142
610.6826172,6.176334858,32.2466507
606.1796875,6.004580975,23.60062981
696.7874146,6.458926201,29.25271988
674.1704102,6.416636944,25.5164299
884.3806763,6.857672215,26.95989037
707.5067139,6.375328064,32.93172073
1037.946045,7.131270885,27.66496086
829.1655273,6.842362881,29.25819016
764.6505127,6.585153103,26.53336906
788.640686,6.68510294,23.31731987
476.8687134,5.562451839,29.88656998
570.5615845,6.031446934,29.47670937
670.8386841,6.288763046,30.42704964
790.6557007,6.789203167,28.96538925
930.9348145,7.149570942,29.18428993
764.7960815,6.598875999,23.30566025
630.9309082,6.218303204,26.0345192
457.093811,5.751967907,22.3607502
604.357605,6.180930138,22.82345963
627.8756104,6.182260036,24.33068085
838.8305054,6.857215881,22.25443077
780.2929077,6.610802174,18.95965958
930.7645264,7.06707716,20.20826912
952.5560303,7.038384914,20.86039925
1230.900024,7.785509109,17.37933922
1630.555054,8.653349876,25.79417038
1658.787964,8.494804382,25.95513916
2289.851074,9.753279686,23.77846909
2500.38208,10.30321026,27.32908058
2201.275879,9.392787933,27.12535095
2885.583008,11.0514698,27.83982086
2543.176025,10.20921993,27.71244049
3215.860107,11.81330013,29.50304031
3200.866943,11.47947025,27.47908974
3021.543945,11.31634045,26.0240593
3482.761963,12.58897018,25.73579025
3574.014893,13.06044006,27.8026104
3483.660889,13.05572033,28.62586975
2446.175049,11.6157198,26.86770058
0,9.334100723,29.76925087
0,9.223410606,38.0112381
0,9.303679466,35.45909882
0,6.957115173,40.62577057
0,11.12008953,0
770.7443237,10.29582977,37.74684143
2530.454102,9.965147972,44.65427017
3154.448975,11.5148201,44.90591812
2907.711914,10.8222599,45.76773834
2727.930908,10.23871994,46.90747833
2800.447021,10.64124966,38.67367935
2581.212891,10.11487007,42.5755806
3404.626953,12.58843994,42.74911118
3479.833984,12.56602955,42.47455978
3592.204102,14.00352001,41.81845093
3555.314941,13.00572968,44.42176056
3556.25293,12.61295033,45.81261063
3451.710938,12.83819962,47.10757065
3416.041016,12.28954029,48.25291824
3276.23999,11.84368038,50.06600189
3361.37207,13.00179005,53.12031937
3491.304932,12.27315998,53.04005051
527.0994263,11.72622967,56.8241806
1652.270996,11.38490009,57.00257874
2942.315918,13.55710983,56.20006943
0,12.00442982,59.96570969
0,11.24289036,60.16313934
939.2543945,11.54467964,61.92749023
3583.183105,13.27544975,58.97378922
3595.199951,14.21774006,60.33383179
3573.787109,13.72264957,59.38727188
3548.936035,12.83469963,60.58927917
3579.979004,13.36925983,61.18669128
3603.350098,14.31285,59.7350502
2921.052002,13.61250019,58.68360901
0,11.27455997,62.53237915
0,11.20742989,62.02222061
0,11.10630989,63.54035187
0,12.09047985,62.81150055
737.0142212,11.99172974,61.56959915
3603.437988,14.08500957,62.08634949
3594.64502,13.72165012,59.80326843
3524.717041,12.96183968,59.78665924
3461.883057,11.94303989,59.06777954
3540.558105,12.72492027,61.89213181
3522.227051,12.77517033,61.0092392
3571.946045,13.10579014,61.27508163
3409.25,12.52233982,58.68759918
3341.434082,11.88996029,58.57836151
3480.2771,13.07740021,60.33581924
3287.558105,12.00951004,58.88161087
3501.398926,12.42348003,59.78530121
3079.415039,11.45209026,59.2481308
3281.363037,11.99674034,58.8259201
3485.5,13.17203999,59.80743027
3277.583008,12.34039021,59.50875092
3280.170898,11.96656036,59.50251007
3471.433105,12.56567001,56.48368073
3578.830078,13.64838028,59.76036835
3587.616943,13.91112041,59.56628036
3386.028076,12.33742046,59.01725006
3132.370117,11.72325993,60.43667984
3352.013916,11.63424969,57.17269897
3301.243896,11.91464043,57.32762146
3542.4729,13.16160965,59.008461
3517.9021,12.90200043,58.45972824
3532.474121,12.62222004,57.27315903
3542.354004,12.82275963,61.19726944
3479.361084,12.73326969,59.58707809
3501.51709,12.5440197,59.32323837
3491.379883,13.5549202,62.20186996
3516.322021,13.17652035,60.24311066
3513.699951,13.44989967,61.92538071
3524.768066,13.24155998,64.80496216
3562.205078,13.6201601,64.02104187
3536.259033,13.12849045,63.55403137
3561.354004,13.05638027,65.65247345
3599.636963,13.60336971,64.02160645
3580.076904,13.11499023,61.57825089
3590.600098,13.55313969,64.92256165
3598.342041,13.52363968,61.99403
2166.933105,12.88512039,64.29750824
0,11.17026997,66.63078308
0,11.11015987,68.09133911
0,11.40305042,68.23349762
1386.378052,11.64764977,65.31391907
3551.87793,13.36637974,66.63033295
3514.486084,13.39867973,65.61927032
3521.089111,13.01307011,63.40792084
3436.110107,12.63117981,61.32012177
3563.672119,13.26992035,60.82165909
3580.164063,13.37924957,61.53657913
3551.739014,13.72087002,61.92451859
3432.157959,12.74353027,60.27441025
3505.468018,12.64044952,60.75373077
3415.599121,12.1476202,58.40750885
3396.218994,12.18258953,59.06425095
3174.874023,11.56075954,57.16690826
3266.935059,11.66576004,56.16004944
3342.228027,12.05076981,57.04346085
3302.474121,12.20728016,57.36526108
1453.83606,10.0970602,55.61882019
0,10.1905098,62.49058914
0,10.05041981,61.55340958
0,10.04216003,58.83639145
0,8.81247139,58.19433975
0,7.532540798,53.21910095
0,8.814959526,55.04899979
0,8.524177551,57.28565979
0,9.647583008,64.11113739
0,9.813222885,0
1335.48999,9.776288033,53.9239502
2536.413086,10.01136017,46.91838074
3028.581055,11.54179955,60.15140915
2569.790039,9.987635612,53.63206863
2259.144043,9.37846756,44.83222961
2088.836914,9.247423172,46.97031021
2353.389893,9.447772026,48.46009064
2541.676025,9.874141693,44.40227127
2140.145996,8.891736031,52.69118118
2750.804932,10.25352001,34.27402115
2732.613037,10.17625046,34.09178925
2715.262939,10.41082954,44.76498032
2826.083008,10.3752203,40.8490715
2944.86499,10.73554039,34.33480835
2542.221924,10.10608959,41.36983109
3238.133057,11.50996971,33.80387115
3291.435059,11.28299046,29.2793808
3210.604004,11.28934956,32.64876175
3435.785889,12.5573101,30.46941948
3514.783936,12.9090004,33.16693115
3323.321045,12.39568043,37.77788925
3525.355957,13.45112991,40.18225098
3481.75,12.37250042,37.53242111
3418.590088,12.11100006,38.74240112
3436.22998,12.55187988,41.09025955
3276.916992,11.76006031,40.10826111
3157.792969,10.97900963,37.56536865
3226.691895,11.59051991,44.20201111
3047.996094,10.8593502,40.91791916
3339.98999,12.81157017,40.3451004
3427.552979,12.51920033,38.08469009
3293.433105,11.90555954,39.08034897
3282.809082,11.80154037,37.35931015
3100.162109,11.1983099,44.54817963
3303.712891,12.29121971,43.13838959
3437.076904,12.78604984,41.89310074
3534.187988,12.95473003,43.50051117
3402.200928,12.0064497,43.10020828
3384.678955,12.15445995,48.01979065
3039.131104,10.98577976,45.62083817
3025.467041,11.04913044,46.6065712
2868.26709,10.88572979,47.9764595
2990.143066,11.20481968,48.30183029
2838.962891,10.50207996,44.52555084
2929.485107,10.57433033,46.23384857
2763.371094,10.57310963,46.56209183
2834.364014,10.93124008,47.6806488
2816.970947,10.7917099,47.22229004
2965.727051,11.10336018,48.60752869
2688.668945,10.44906998,48.73748016
3182.373047,11.80770016,50.87443924
3209.625,11.71562004,51.24225998
3159.323975,11.58133984,50.69985962
2937.954102,11.28658009,55.0740509
2934.285889,11.36999989,56.75564957
2954.968018,11.6128397,56.64001846
3320.001953,12.08526039,58.87799072
3365.312012,11.85581017,57.28271103
3210.086914,11.80161953,56.77360916
3261.87793,12.06116009,57.09183121
3238.186035,12.23145008,58.75297928
3151.888916,11.93317986,61.2370491
3524.256104,12.74308968,59.4961586
3569.800049,12.71804047,59.4063797
3504.105957,13.03421021,63.22039032
3582.76709,13.2330904,61.53649902
3479.177002,12.89453983,60.96490097
3315.998047,11.75879002,57.69530106
3416.519043,12.74386024,60.37274933
3350.593994,12.10433006,61.22193146
3305.710938,11.92879963,58.55310822
3268.858887,11.94279957,57.25875854
3165.187012,11.46842003,57.33324051
2811.76001,10.83938026,58.14085007
3117.616943,11.59537983,54.47578812
3269.01709,12.02460957,53.76865005
3091.474121,11.72861958,58.57234955
3376.843018,12.29743958,59.94897079
3459.041016,12.76465988,60.76720047
3461.020996,12.53796005,60.3332901
3233.516113,11.9964304,60.60250854
3326.434082,12.06824017,60.38951874
3310.604004,12.00284004,56.6282196
3211.540039,11.79024029,59.83074951
3152.918945,11.75973034,62.67272186
3318.183105,12.40277958,62.87807083
3320.993896,12.52235985,63.29491043
3194.053955,12.00494003,60.80208969
3304.248047,12.29125023,62.7783699
3414.922119,12.63068008,65.05827332
3391.125,12.46177006,64.4509964
3484.518066,12.4238596,63.57590866
3591.065918,13.3668499,65.25478363
3587.64502,13.18890953,63.03385925
3447.201904,12.62502956,64.18971252
3589.519043,12.99738026,64.252388
3582.761963,12.95026016,62.31373978
3573.922119,12.98044014,61.6618309
3573.789063,13.3973999,62.17707062
3561.875977,13.39461994,62.68938065
3577.659912,13.42862988,62.45220947
3549.710938,13.39276028,64.31890106
3595.064941,13.69596958,65.41074371
3589.116943,13.7262001,64.20922852
3598.85791,14.09097004,64.28513336
3601.637939,13.73486042,63.13100052
3580.613037,14.06515026,63.59978104
3603.314941,13.92889023,61.62340927
3598.89502,13.48241997,59.64448929
3596.306885,13.33413982,62.34222031
3570.887939,13.28975964,63.04753876
3603,13.98260021,62.80854034
3599.181885,13.5218401,60.3878212
3600.291992,13.70145988,59.51465988
3583.269043,13.20604038,60.65439987
3593.733887,13.50887012,62.04938126
3561.64209,13.26259995,63.60042953
3439.336914,12.84712982,64.63890076
3575.045898,13.34226036,62.94031906
3584.209961,13.99905014,64.9225235
3430.971924,12.50415993,63.92998886
3106.830078,11.69845009,62.63415909
3341.496094,12.19880962,60.6657486
3274.018066,12.25712967,61.73918915
3109.955078,11.67965984,58.88272858
3524.468018,13.01198006,58.10501099
3372.211914,12.57462025,62.91365051
3429.12207,12.93682957,64.77420807
2857.552979,10.8758297,62.98468018
2622.128906,10.43190002,66.04078674
2826.63501,10.96181965,61.97621918
3435.820068,12.40507984,62.70013046
3157.356934,11.66277981,60.35609055
3413.687012,12.0296402,58.78173065
3175.074951,11.74592018,59.32077026
3156.155029,11.96675014,60.01499176
3596.645996,13.2149601,57.2417984
3575.975098,13.57384014,61.02025986
3523.929932,13.25833035,58.23329926
3394.983887,12.55333042,59.42037964
3142.933105,11.67273045,57.38761139
3344.273926,12.32159996,59.54418945
3297.783936,12.4239502,60.60149002
3381.191895,12.50926018,59.04916
3385.354004,12.52163982,60.61740112
3222.940918,12.11596966,58.88549042
3171.331055,11.71835995,56.80295944
3111.239014,11.48089027,55.44964981
3036.214111,11.48235035,58.27711868
2752.163086,10.95353031,57.87189102
1597.637939,8.179176331,50.00434875
1555.776001,8.175344467,51.21860886
2026.982056,9.068996429,40.08843994
1930.843018,8.841688156,37.53059006
1823.905029,8.810330391,36.72309113
1567.151978,8.053490639,37.27304077
1212.371948,7.499032021,38.64765167
1502.110962,8.017573357,39.01279068
1760.744019,8.611274719,38.56830978
1613.78894,8.44752121,37.59960938
2164.968018,9.388924599,32.94974899
1798.291016,8.333830833,33.47177887
2095.096924,9.226417542,27.58239937
1883.593018,8.808211327,27.29647064
2102.387939,9.359519005,26.64681053
2038.894043,9.280950546,29.97542953
1986.271973,9.147094727,29.68489075
1866.713989,8.874964714,32.93873978
1984.621948,8.913708687,33.77000046
2396.25708,9.945313454,37.98981857
1954.714966,8.866865158,32.99520111
2409.532959,9.866856575,39.80110931
2287.052002,9.614432335,34.19623184
2388.503906,9.842173576,37.01144028
2661.322021,10.34095955,38.88288116
2380.438965,9.648797035,41.41051102
3010.858887,11.42467022,43.30513
3218.399902,11.72830009,42.76253891
3320.083984,12.44044018,42.4373703
3315.063965,11.95098019,44.19493103
3222.618896,11.66934013,46.15787888
3214.562988,11.51226044,44.33607864
3047.301025,11.35980988,45.68965149
2838.919922,10.55772018,48.37372971
2600.795898,10.04693985,45.77791977
2767.748047,10.43906975,46.95975876
2439.474121,10.02766037,47.69021988
2880.230957,10.98307037,49.16236115
2748.585938,10.88749027,49.44528961
2920.38501,11.43889046,51.52357101
2727.50293,10.92835999,51.33440018
2553.23291,10.5799799,53.21030045
2437.180908,10.27227974,53.54592896
2367.332031,10.19087982,53.78673935
2283.008057,10.02122021,56.10601044
2419.183105,10.44927025,57.75239182
2537.756104,10.94917011,59.41501999
2706.625,11.26877022,63.12004089
2830.208984,11.72558022,64.79395294
2736.219971,11.37092018,64.53045654
2511.751953,10.8169899,66.19098663
2720.676025,11.38438034,65.14779663
2888.214111,11.95234966,67.28431702
3017.470947,11.90291977,69.81916809
3034.85498,12.00337029,70.94069672
3235.227051,12.14943981,68.30653381
3065.788086,11.81931019,66.43341827
3523.076904,12.64885044,65.02007294
3572.935059,12.87759018,64.64919281
3595.856934,13.09368992,64.08396912
3603.056885,13.07693005,64.11390686
3575.311035,13.18013954,62.79943085
3571.251953,13.17152023,61.90893936
3602.121094,13.15373039,60.94107056
3604.426025,12.79821968,58.31729126
3536.157959,12.29761982,55.77970886
3343.00293,12.35830021,56.81676865
3162.539063,12.24277973,58.17620087
3097.495117,11.9709301,56.31061172
3018.644043,11.45207977,51.85446167
2992.241943,11.36003971,49.77571869
2973.949951,11.35383034,49.75870895
2965.216064,11.49975967,48.83839035
2813.955078,10.90686989,47.23146057
2954.447021,11.20368004,45.13999939
3163.594971,11.6869297,43.59141922
3180.104004,11.64041996,43.40710831
2924.854004,11.80897045,43.69044113
3037.72998,12.32174969,47.44565964
2919.874023,11.75267029,47.81534958
2880.35498,11.20685005,47.32933044
2818.326904,11.2110796,45.59347153
2454.535889,10.40338039,46.25991058
2359.135986,10.09733963,48.05997849
2181.112061,9.937626839,50.8092804
2150.854004,9.801218987,48.65636826
2406.875,10.13656044,47.9344101
2371.51709,9.986079216,46.09832001
2226.128906,10.13024044,48.64191055
2321.884033,10.14216995,49.67609024
2365.326904,10.46885967,49.77862167
2347.655029,10.42803001,52.80131149
2456.3479,10.64461994,47.04130173
2403.693115,10.43671036,47.58805084
2301.615967,10.26669025,47.4586792
2347.933105,10.67800045,50.96641159
2513.085938,10.65044022,52.14178848
2601.510986,11.07028008,51.961689
2487.674072,11.13549042,54.43917084
2466.414063,11.46331978,58.44977951
2496.759033,11.2974596,59.69480896
2502.718994,10.84729004,63.19754028
2474.404053,10.5546999,63.56581879
2341.209961,10.19596958,61.6240387
2304.851074,10.12792969,61.17739105
2208.512939,9.870013237,62.61360931
2091.726074,9.688611984,60.55009079
2185.881104,9.999973297,60.60462952
2347.149902,10.11332989,63.25276184
2340.302979,10.16160011,63.81618881
2150.01001,9.676656723,61.62797928
1937.293945,9.35216713,63.65943146
1907.854004,9.160002708,63.83430099
1667.51001,8.746178627,63.27056122
1468.883057,8.41519165,63.20373154
1255.604004,7.868040085,61.36085129
1051.189941,7.422057152,63.60194016
1033.69397,7.493562222,62.42213821
920.3751221,7.078289032,64.22062683
903.9780884,6.995098114,64.35975647
968.8358765,7.208284855,64.04165649
793.0571899,6.612933159,60.9362793
824.1721191,6.79945612,62.09489059
930.8859863,7.088301182,61.45526123
880.8355103,6.948764801,58.57999039
828.9658813,6.85177803,61.66987991
960.6870728,7.231742859,58.44718933
743.6870117,6.757777214,63.45183182
780.2855225,6.635148048,59.92189026
695.1981201,6.4677701,60.97658157
816.3093262,6.89440918,58.3494606
529.8757935,6.026497841,58.26076126
397.2148132,5.44679594,56.52819824
623.9550781,6.335523129,58.82386017
736.6771851,6.662325859,64.52561188
855.1536865,6.921065807,59.17778015
610.1776123,6.154911041,55.22370148
515.3483887,5.72709322,44.66365051
563.5352783,5.93120718,52.60660934
612.4812012,6.055584908,39.78125
684.4680176,6.155550957,31.22654915
925.6832886,7.030508995,29.02639008
931.0720215,6.884601116,28.50342941
966.8485718,6.942183971,25.95026016
1050.229004,7.265668869,26.28675079
1038.847046,7.183743954,23.96393967
1441.152954,8.06669426,26.75704956
1294.5,7.808710098,32.14059067
1194.918945,7.511771202,30.47606087
1322.031982,7.926167011,28.1565609
1161.384033,7.487669945,31.36895943
1238.342041,7.685771942,30.78746986
1173.682007,7.436113834,30.98876953
1235.656982,7.601370811,29.25468063
951.1776123,6.944417,24.82562065
1195.765015,7.525444031,28.93606949
1279.339966,7.66515398,30.00189018
1115.947998,7.356483936,29.43321037
1263.52002,7.688165188,27.26213074
1206.545044,7.591590881,26.77490997
1097.493042,7.500102043,30.32686996
1316.899048,7.803350925,27.12500954
1235.866943,7.663845062,29.07089043
1398.921997,7.93097496,31.24234009
1470.800049,8.155158043,29.74838066
1576.140015,8.483085632,34.67947006
1621.671021,8.383954048,34.92070007
1560.786987,8.455839157,34.53458023
1844.965942,8.900435448,31.67182922
1526.404053,8.261916161,33.84820175
2248.264893,10.01871014,38.47951126
1748.279053,8.732652664,36.95378113
1607.686035,8.476534843,35.39287949
1997.805054,9.182320595,34.34273911
1475.776001,7.925467014,38.46575165
1893.490967,9.074376106,37.41127014
2102.483887,9.564286232,36.62023163
1794.168945,8.946816444,38.69823837
2170.084961,9.728667259,39.15554047
1577.48999,8.379932404,38.11660004
1724.343994,8.829204559,39.19940186
1610.630981,8.496403694,36.62921143
1697.449951,8.584495544,39.80012131
1217.099976,7.714570045,39.29172134
1705.192993,8.582590103,43.6216011
1322.380005,7.913898945,45.00244904
1210.008057,7.744324207,46.43721008
1531.870972,8.442293167,49.11091995
1626.866943,8.666664124,48.6632309
1639.01001,8.722190857,49.19832993
1531.389038,8.438853264,49.68330002
1273.31604,7.829114914,50.31092072
1518.651978,8.194005013,53.94329071
1624.550049,8.524308205,54.52265167
1946.499023,9.341317177,55.73862076
2068.204102,9.51688385,57.24037933
2099.48999,9.533471107,57.84125137
1838.641968,8.92178154,60.2140007
1794.25,9.005874634,61.44963074
1710.849976,8.813412666,63.85774994
2073.51709,9.632235527,65.38453674
2086.614014,9.597425461,63.30970001
2102.208008,9.619861603,63.20800018
2106.164063,9.673836708,62.48213959
2218.206055,9.888902664,63.89115906
2353.531982,10.1196804,66.04612732
2315.175049,10.09673023,64.59100342
2254.575928,10.02984047,66.37438202
2273.271973,9.917417526,63.74515152
2238.670898,9.889190674,63.00241089
2121.916016,9.780501366,64.33769226
1865.822998,9.077013969,69.24571991
1899.885986,9.263244629,70.26212311
2400.273926,10.53909016,70.97660065
2159.020996,9.811128616,70.31160736
1861.48999,9.162581444,69.37180328
2282.020996,10.11170006,70.97065735
2287.271973,10.06783009,69.0760498
2437.913086,10.59809017,73.01113129
2209.272949,9.937278748,73.6568222
2114.457031,9.886220932,74.59483337
1977.447021,9.429205894,72.77760315
2078.501953,9.654447556,71.78914642
1947.936035,9.486913681,73.64016724
2112.927002,9.642254829,70.22544098
2260.394043,9.9346838,68.63359833
2141.656006,9.788113594,67.52612305
2283.824951,10.09451008,65.40338135
2288.489014,10.14719009,69.50209045
2248.055908,9.97258091,67.52629089
2440.447021,10.29193974,66.58721161
2505.364014,10.7137804,67.75637817
2531.128906,10.51755047,65.80246735
2440.362061,10.38560009,66.79779816
2415.289063,10.22741032,64.75039673
2275.616943,10.04088974,63.32546997
2023.244019,9.401754379,58.89888
2251.569092,10.01836014,66.02176666
2217.662109,9.754212379,61.06016159
1590.725952,8.378051758,58.89393997
1417.04895,8.059290886,54.1775589
1971.436035,9.27807045,55.99858856
1995.529053,9.03325367,53.49488068
1900.238037,8.888015747,52.68692017
2257.391113,9.681998253,50.57954025
2455.342041,10.29815006,51.09283066
2244.683105,9.884716034,54.30062103
2646.310059,10.64768982,52.97169876
2602.206055,10.57067013,48.64381027
2346.406006,10.09842014,50.09817123
2380.197998,10.32563019,49.30767059
2372.224121,10.21903038,50.05123901
2578.636963,10.68869019,49.63589859
2088.292969,9.518953323,50.90575027
1940.55896,8.934224129,44.02381134
1622.81897,8.605254173,51.01694107
1166.855957,7.476020813,51.08222961
1361.353027,7.854652882,50.83839035
1538.610962,8.236044884,42.2835083
1466.05603,7.672493935,43.59770966
1349.756958,7.862686157,46.06409836
1354.479004,7.767537117,49.36613083
1387.357056,7.713622093,44.7691803
1238.375,7.379284859,47.96802139
